species	taxidlist
lysandra_coridon	[268709, 138069, 42297, 27544, 37572, 104431, 37567, 41197, 41196, 41191, 7088, 85604, 33392, 33340, 7496, 85512, 50557, 6960, 197562, 197563, 6656, 88770, 1206794, 33317, 33213, 6072, 33208, 33154, 2759, 131567, 1]
macaca_fascicularis	[9541, 9539, 9528, 9527, 314294, 9526, 314293, 376913, 9443, 314146, 1437010, 9347, 32525, 40674, 32524, 32523, 1338369, 8287, 117571, 117570, 7776, 7742, 89593, 7711, 33511, 33213, 6072, 33208, 33154, 2759, 131567, 1]
macaca_fuscata_fuscata	[9543, 9542, 9539, 9528, 9527, 314294, 9526, 314293, 376913, 9443, 314146, 1437010, 9347, 32525, 40674, 32524, 32523, 1338369, 8287, 117571, 117570, 7776, 7742, 89593, 7711, 33511, 33213, 6072, 33208, 33154, 2759, 131567, 1]
macaca_mulatta	[9544, 9539, 9528, 9527, 314294, 9526, 314293, 376913, 9443, 314146, 1437010, 9347, 32525, 40674, 32524, 32523, 1338369, 8287, 117571, 117570, 7776, 7742, 89593, 7711, 33511, 33213, 6072, 33208, 33154, 2759, 131567, 1]
macaca_nemestrina	[9545, 9539, 9528, 9527, 314294, 9526, 314293, 376913, 9443, 314146, 1437010, 9347, 32525, 40674, 32524, 32523, 1338369, 8287, 117571, 117570, 7776, 7742, 89593, 7711, 33511, 33213, 6072, 33208, 33154, 2759, 131567, 1]
macaca_nigra	[54600, 9539, 9528, 9527, 314294, 9526, 314293, 376913, 9443, 314146, 1437010, 9347, 32525, 40674, 32524, 32523, 1338369, 8287, 117571, 117570, 7776, 7742, 89593, 7711, 33511, 33213, 6072, 33208, 33154, 2759, 131567, 1]
macaca_silenus	[54601, 9539, 9528, 9527, 314294, 9526, 314293, 376913, 9443, 314146, 1437010, 9347, 32525, 40674, 32524, 32523, 1338369, 8287, 117571, 117570, 7776, 7742, 89593, 7711, 33511, 33213, 6072, 33208, 33154, 2759, 131567, 1]
macaca_thibetana_thibetana	[257877, 54602, 9539, 9528, 9527, 314294, 9526, 314293, 376913, 9443, 314146, 1437010, 9347, 32525, 40674, 32524, 32523, 1338369, 8287, 117571, 117570, 7776, 7742, 89593, 7711, 33511, 33213, 6072, 33208, 33154, 2759, 131567, 1]
macaria_notata	[688445, 393392, 82596, 82593, 82592, 104431, 37567, 41197, 41196, 41191, 7088, 85604, 33392, 33340, 7496, 85512, 50557, 6960, 197562, 197563, 6656, 88770, 1206794, 33317, 33213, 6072, 33208, 33154, 2759, 131567, 1]
maccullochella_peelii	[135761, 135758, 8162, 1545901, 1489940, 1489922, 1489872, 123369, 123368, 123367, 123366, 123365, 1489388, 186625, 1489341, 32443, 41665, 186623, 7898, 117571, 117570, 7776, 7742, 89593, 7711, 33511, 33213, 6072, 33208, 33154, 2759, 131567, 1]
machaerirhynchus_nigripectus	[1160894, 338558, 175027, 192204, 9126, 8825, 8782, 436492, 436491, 436489, 436486, 8492, 1329799, 32561, 8457, 32524, 32523, 1338369, 8287, 117571, 117570, 7776, 7742, 89593, 7711, 33511, 33213, 6072, 33208, 33154, 2759, 131567, 1]
macquaria_ambigua	[135764, 45782, 8162, 1545901, 1489940, 1489922, 1489872, 123369, 123368, 123367, 123366, 123365, 1489388, 186625, 1489341, 32443, 41665, 186623, 7898, 117571, 117570, 7776, 7742, 89593, 7711, 33511, 33213, 6072, 33208, 33154, 2759, 131567, 1]
macquaria_australasica	[135765, 45782, 8162, 1545901, 1489940, 1489922, 1489872, 123369, 123368, 123367, 123366, 123365, 1489388, 186625, 1489341, 32443, 41665, 186623, 7898, 117571, 117570, 7776, 7742, 89593, 7711, 33511, 33213, 6072, 33208, 33154, 2759, 131567, 1]
macroglossus_sobrinus	[326083, 29075, 77241, 9398, 30559, 9397, 314145, 1437010, 9347, 32525, 40674, 32524, 32523, 1338369, 8287, 117571, 117570, 7776, 7742, 89593, 7711, 33511, 33213, 6072, 33208, 33154, 2759, 131567, 1]
macropis_europaea	[253715, 253714, 253710, 156323, 34735, 7434, 7400, 7399, 33392, 33340, 7496, 85512, 50557, 6960, 197562, 197563, 6656, 88770, 1206794, 33317, 33213, 6072, 33208, 33154, 2759, 131567, 1]
malachius_bipustulatus	[295700, 295699, 353826, 186093, 71525, 41088, 41084, 7041, 33392, 33340, 7496, 85512, 50557, 6960, 197562, 197563, 6656, 88770, 1206794, 33317, 33213, 6072, 33208, 33154, 2759, 131567, 1]
malaclemys_terrapin_terrapin	[391341, 8485, 8484, 8476, 8486, 1579337, 8464, 8459, 2841271, 1329799, 32561, 8457, 32524, 32523, 1338369, 8287, 117571, 117570, 7776, 7742, 89593, 7711, 33511, 33213, 6072, 33208, 33154, 2759, 131567, 1]
malurus_cyaneus_samueli	[2593467, 55807, 55806, 55805, 1931080, 9126, 8825, 8782, 436492, 436491, 436489, 436486, 8492, 1329799, 32561, 8457, 32524, 32523, 1338369, 8287, 117571, 117570, 7776, 7742, 89593, 7711, 33511, 33213, 6072, 33208, 33154, 2759, 131567, 1]
malurus_elegans	[720584, 55806, 55805, 1931080, 9126, 8825, 8782, 436492, 436491, 436489, 436486, 8492, 1329799, 32561, 8457, 32524, 32523, 1338369, 8287, 117571, 117570, 7776, 7742, 89593, 7711, 33511, 33213, 6072, 33208, 33154, 2759, 131567, 1]
malus_domestica	[3750, 3749, 721813, 171637, 3745, 3744, 91835, 71275, 1437201, 91827, 71240, 1437183, 3398, 58024, 78536, 58023, 3193, 131221, 35493, 33090, 2759, 131567, 1]
malus_sylvestris	[3752, 3749, 721813, 171637, 3745, 3744, 91835, 71275, 1437201, 91827, 71240, 1437183, 3398, 58024, 78536, 58023, 3193, 131221, 35493, 33090, 2759, 131567, 1]
mamestra_brassicae	[55057, 55056, 95244, 7100, 37570, 104431, 37567, 41197, 41196, 41191, 7088, 85604, 33392, 33340, 7496, 85512, 50557, 6960, 197562, 197563, 6656, 88770, 1206794, 33317, 33213, 6072, 33208, 33154, 2759, 131567, 1]
manacus_vitellinus	[328815, 196036, 114313, 9126, 8825, 8782, 436492, 436491, 436489, 436486, 8492, 1329799, 32561, 8457, 32524, 32523, 1338369, 8287, 117571, 117570, 7776, 7742, 89593, 7711, 33511, 33213, 6072, 33208, 33154, 2759, 131567, 1]
mandrillus_leucophaeus	[9568, 9567, 9528, 9527, 314294, 9526, 314293, 376913, 9443, 314146, 1437010, 9347, 32525, 40674, 32524, 32523, 1338369, 8287, 117571, 117570, 7776, 7742, 89593, 7711, 33511, 33213, 6072, 33208, 33154, 2759, 131567, 1]
mandrillus_sphinx	[9561, 9567, 9528, 9527, 314294, 9526, 314293, 376913, 9443, 314146, 1437010, 9347, 32525, 40674, 32524, 32523, 1338369, 8287, 117571, 117570, 7776, 7742, 89593, 7711, 33511, 33213, 6072, 33208, 33154, 2759, 131567, 1]
maniola_hyperantus	[2795564, 111885, 111919, 150883, 127320, 42282, 33415, 37572, 104431, 37567, 41197, 41196, 41191, 7088, 85604, 33392, 33340, 7496, 85512, 50557, 6960, 197562, 197563, 6656, 88770, 1206794, 33317, 33213, 6072, 33208, 33154, 2759, 131567, 1]
maniola_jurtina	[191418, 111950, 111919, 150883, 127320, 42282, 33415, 37572, 104431, 37567, 41197, 41196, 41191, 7088, 85604, 33392, 33340, 7496, 85512, 50557, 6960, 197562, 197563, 6656, 88770, 1206794, 33317, 33213, 6072, 33208, 33154, 2759, 131567, 1]
manis_javanica	[9974, 9973, 9972, 9971, 314145, 1437010, 9347, 32525, 40674, 32524, 32523, 1338369, 8287, 117571, 117570, 7776, 7742, 89593, 7711, 33511, 33213, 6072, 33208, 33154, 2759, 131567, 1]
manis_pentadactyla	[143292, 9973, 9972, 9971, 314145, 1437010, 9347, 32525, 40674, 32524, 32523, 1338369, 8287, 117571, 117570, 7776, 7742, 89593, 7711, 33511, 33213, 6072, 33208, 33154, 2759, 131567, 1]
marasmarcha_lunaedactyla	[1594453, 1594452, 186112, 186111, 104493, 104431, 37567, 41197, 41196, 41191, 7088, 85604, 33392, 33340, 7496, 85512, 50557, 6960, 197562, 197563, 6656, 88770, 1206794, 33317, 33213, 6072, 33208, 33154, 2759, 131567, 1]
marmota_flaviventris	[93162, 9992, 337730, 337726, 55153, 33553, 9989, 314147, 314146, 1437010, 9347, 32525, 40674, 32524, 32523, 1338369, 8287, 117571, 117570, 7776, 7742, 89593, 7711, 33511, 33213, 6072, 33208, 33154, 2759, 131567, 1]
marmota_himalayana	[93163, 9992, 337730, 337726, 55153, 33553, 9989, 314147, 314146, 1437010, 9347, 32525, 40674, 32524, 32523, 1338369, 8287, 117571, 117570, 7776, 7742, 89593, 7711, 33511, 33213, 6072, 33208, 33154, 2759, 131567, 1]
marmota_marmota_marmota	[9994, 9993, 9992, 337730, 337726, 55153, 33553, 9989, 314147, 314146, 1437010, 9347, 32525, 40674, 32524, 32523, 1338369, 8287, 117571, 117570, 7776, 7742, 89593, 7711, 33511, 33213, 6072, 33208, 33154, 2759, 131567, 1]
marmota_monax	[9995, 9992, 337730, 337726, 55153, 33553, 9989, 314147, 314146, 1437010, 9347, 32525, 40674, 32524, 32523, 1338369, 8287, 117571, 117570, 7776, 7742, 89593, 7711, 33511, 33213, 6072, 33208, 33154, 2759, 131567, 1]
martes_zibellina	[36722, 9658, 2892069, 9655, 379584, 33554, 314145, 1437010, 9347, 32525, 40674, 32524, 32523, 1338369, 8287, 117571, 117570, 7776, 7742, 89593, 7711, 33511, 33213, 6072, 33208, 33154, 2759, 131567, 1]
marthasterias_glacialis	[7609, 7608, 7600, 7599, 41242, 7588, 7587, 133551, 7586, 33511, 33213, 6072, 33208, 33154, 2759, 131567, 1]
mastacembelus_armatus	[205130, 94234, 94233, 129920, 43697, 1489892, 1489872, 123369, 123368, 123367, 123366, 123365, 1489388, 186625, 1489341, 32443, 41665, 186623, 7898, 117571, 117570, 7776, 7742, 89593, 7711, 33511, 33213, 6072, 33208, 33154, 2759, 131567, 1]
mastomys_coucha	[35658, 30639, 39107, 10066, 337687, 1963758, 9989, 314147, 314146, 1437010, 9347, 32525, 40674, 32524, 32523, 1338369, 8287, 117571, 117570, 7776, 7742, 89593, 7711, 33511, 33213, 6072, 33208, 33154, 2759, 131567, 1]
mastomys_natalensis	[10112, 30639, 39107, 10066, 337687, 1963758, 9989, 314147, 314146, 1437010, 9347, 32525, 40674, 32524, 32523, 1338369, 8287, 117571, 117570, 7776, 7742, 89593, 7711, 33511, 33213, 6072, 33208, 33154, 2759, 131567, 1]
mauremys_mutica	[74926, 74925, 328321, 328320, 8486, 1579337, 8464, 8459, 2841271, 1329799, 32561, 8457, 32524, 32523, 1338369, 8287, 117571, 117570, 7776, 7742, 89593, 7711, 33511, 33213, 6072, 33208, 33154, 2759, 131567, 1]
mauremys_reevesii	[260615, 74925, 328321, 328320, 8486, 1579337, 8464, 8459, 2841271, 1329799, 32561, 8457, 32524, 32523, 1338369, 8287, 117571, 117570, 7776, 7742, 89593, 7711, 33511, 33213, 6072, 33208, 33154, 2759, 131567, 1]
maylandia_zebra	[106582, 57445, 143623, 319058, 318546, 319095, 8113, 1489911, 1489910, 1489908, 1489872, 123369, 123368, 123367, 123366, 123365, 1489388, 186625, 1489341, 32443, 41665, 186623, 7898, 117571, 117570, 7776, 7742, 89593, 7711, 33511, 33213, 6072, 33208, 33154, 2759, 131567, 1]
megaderma_lyra	[9413, 9412, 9409, 30560, 9397, 314145, 1437010, 9347, 32525, 40674, 32524, 32523, 1338369, 8287, 117571, 117570, 7776, 7742, 89593, 7711, 33511, 33213, 6072, 33208, 33154, 2759, 131567, 1]
megadyptes_antipodes_antipodes	[2517240, 37085, 37084, 9231, 9230, 8825, 8782, 436492, 436491, 436489, 436486, 8492, 1329799, 32561, 8457, 32524, 32523, 1338369, 8287, 117571, 117570, 7776, 7742, 89593, 7711, 33511, 33213, 6072, 33208, 33154, 2759, 131567, 1]
megaleporinus_macrocephalus	[327003, 1925018, 7986, 1489739, 7991, 186628, 186626, 32519, 186634, 186625, 1489341, 32443, 41665, 186623, 7898, 117571, 117570, 7776, 7742, 89593, 7711, 33511, 33213, 6072, 33208, 33154, 2759, 131567, 1]
megalobrama_amblycephala	[75352, 75351, 2743747, 2743745, 30727, 7952, 186627, 186626, 32519, 186634, 186625, 1489341, 32443, 41665, 186623, 7898, 117571, 117570, 7776, 7742, 89593, 7711, 33511, 33213, 6072, 33208, 33154, 2759, 131567, 1]
megalops_atlanticus	[7932, 7931, 7930, 7925, 32521, 186624, 1489340, 32443, 41665, 186623, 7898, 117571, 117570, 7776, 7742, 89593, 7711, 33511, 33213, 6072, 33208, 33154, 2759, 131567, 1]
megalops_cyprinoides	[118141, 7931, 7930, 7925, 32521, 186624, 1489340, 32443, 41665, 186623, 7898, 117571, 117570, 7776, 7742, 89593, 7711, 33511, 33213, 6072, 33208, 33154, 2759, 131567, 1]
meganola_albula	[987977, 56393, 95245, 319783, 37570, 104431, 37567, 41197, 41196, 41191, 7088, 85604, 33392, 33340, 7496, 85512, 50557, 6960, 197562, 197563, 6656, 88770, 1206794, 33317, 33213, 6072, 33208, 33154, 2759, 131567, 1]
melanargia_galathea	[111923, 111922, 150884, 127320, 42282, 33415, 37572, 104431, 37567, 41197, 41196, 41191, 7088, 85604, 33392, 33340, 7496, 85512, 50557, 6960, 197562, 197563, 6656, 88770, 1206794, 33317, 33213, 6072, 33208, 33154, 2759, 131567, 1]
melanerpes_aurifrons	[371916, 56082, 9220, 9219, 8825, 8782, 436492, 436491, 436489, 436486, 8492, 1329799, 32561, 8457, 32524, 32523, 1338369, 8287, 117571, 117570, 7776, 7742, 89593, 7711, 33511, 33213, 6072, 33208, 33154, 2759, 131567, 1]
melanocharis_versteri	[254552, 175123, 175122, 175121, 9126, 8825, 8782, 436492, 436491, 436489, 436486, 8492, 1329799, 32561, 8457, 32524, 32523, 1338369, 8287, 117571, 117570, 7776, 7742, 89593, 7711, 33511, 33213, 6072, 33208, 33154, 2759, 131567, 1]
melanogrammus_aeglefinus	[8056, 8055, 8045, 1489845, 8043, 1489843, 1489841, 1489838, 123368, 123367, 123366, 123365, 1489388, 186625, 1489341, 32443, 41665, 186623, 7898, 117571, 117570, 7776, 7742, 89593, 7711, 33511, 33213, 6072, 33208, 33154, 2759, 131567, 1]
melanostoma_mellinum	[653684, 92597, 224219, 43838, 34680, 43740, 43737, 480117, 480118, 43733, 7203, 7147, 33392, 33340, 7496, 85512, 50557, 6960, 197562, 197563, 6656, 88770, 1206794, 33317, 33213, 6072, 33208, 33154, 2759, 131567, 1]
melanotaenia_boesemani	[1250792, 32459, 30700, 8075, 1489913, 1489908, 1489872, 123369, 123368, 123367, 123366, 123365, 1489388, 186625, 1489341, 32443, 41665, 186623, 7898, 117571, 117570, 7776, 7742, 89593, 7711, 33511, 33213, 6072, 33208, 33154, 2759, 131567, 1]
meleagris_gallopavo	[9103, 9102, 466552, 9005, 8976, 1549675, 8825, 8782, 436492, 436491, 436489, 436486, 8492, 1329799, 32561, 8457, 32524, 32523, 1338369, 8287, 117571, 117570, 7776, 7742, 89593, 7711, 33511, 33213, 6072, 33208, 33154, 2759, 131567, 1]
melinaea_marsaeus_rileyi	[331333, 331299, 64444, 344711, 42315, 127218, 33415, 37572, 104431, 37567, 41197, 41196, 41191, 7088, 85604, 33392, 33340, 7496, 85512, 50557, 6960, 197562, 197563, 6656, 88770, 1206794, 33317, 33213, 6072, 33208, 33154, 2759, 131567, 1]
melitaea_cinxia	[113334, 104514, 171580, 171578, 40040, 33415, 37572, 104431, 37567, 41197, 41196, 41191, 7088, 85604, 33392, 33340, 7496, 85512, 50557, 6960, 197562, 197563, 6656, 88770, 1206794, 33317, 33213, 6072, 33208, 33154, 2759, 131567, 1]
mellicta_athalia	[113330, 596672, 171580, 171578, 40040, 33415, 37572, 104431, 37567, 41197, 41196, 41191, 7088, 85604, 33392, 33340, 7496, 85512, 50557, 6960, 197562, 197563, 6656, 88770, 1206794, 33317, 33213, 6072, 33208, 33154, 2759, 131567, 1]
mellivora_capensis	[9664, 9663, 1008259, 9655, 379584, 33554, 314145, 1437010, 9347, 32525, 40674, 32524, 32523, 1338369, 8287, 117571, 117570, 7776, 7742, 89593, 7711, 33511, 33213, 6072, 33208, 33154, 2759, 131567, 1]
melolontha_melolontha	[7061, 7060, 7059, 7055, 75546, 41086, 41084, 7041, 33392, 33340, 7496, 85512, 50557, 6960, 197562, 197563, 6656, 88770, 1206794, 33317, 33213, 6072, 33208, 33154, 2759, 131567, 1]
melopsittacus_undulatus	[13146, 13145, 1545690, 9223, 8825, 8782, 436492, 436491, 436489, 436486, 8492, 1329799, 32561, 8457, 32524, 32523, 1338369, 8287, 117571, 117570, 7776, 7742, 89593, 7711, 33511, 33213, 6072, 33208, 33154, 2759, 131567, 1]
melospiza_melodia_maxima	[2498840, 44397, 44395, 1729112, 9126, 8825, 8782, 436492, 436491, 436489, 436486, 8492, 1329799, 32561, 8457, 32524, 32523, 1338369, 8287, 117571, 117570, 7776, 7742, 89593, 7711, 33511, 33213, 6072, 33208, 33154, 2759, 131567, 1]
membranipora_membranacea	[95170, 95169, 192924, 193206, 193205, 10207, 10206, 10205, 1206795, 2697495, 33317, 33213, 6072, 33208, 33154, 2759, 131567, 1]
menidia_beryllina	[269057, 238743, 238742, 461499, 8075, 1489913, 1489908, 1489872, 123369, 123368, 123367, 123366, 123365, 1489388, 186625, 1489341, 32443, 41665, 186623, 7898, 117571, 117570, 7776, 7742, 89593, 7711, 33511, 33213, 6072, 33208, 33154, 2759, 131567, 1]
menura_novaehollandiae	[47692, 47691, 47690, 9126, 8825, 8782, 436492, 436491, 436489, 436486, 8492, 1329799, 32561, 8457, 32524, 32523, 1338369, 8287, 117571, 117570, 7776, 7742, 89593, 7711, 33511, 33213, 6072, 33208, 33154, 2759, 131567, 1]
mercurialis_annua	[3986, 3984, 235880, 235629, 3977, 3646, 91835, 71275, 1437201, 91827, 71240, 1437183, 3398, 58024, 78536, 58023, 3193, 131221, 35493, 33090, 2759, 131567, 1]
meriones_unguiculatus	[10047, 10046, 10045, 10066, 337687, 1963758, 9989, 314147, 314146, 1437010, 9347, 32525, 40674, 32524, 32523, 1338369, 8287, 117571, 117570, 7776, 7742, 89593, 7711, 33511, 33213, 6072, 33208, 33154, 2759, 131567, 1]
merops_nubicus	[57421, 57420, 57386, 8936, 8825, 8782, 436492, 436491, 436489, 436486, 8492, 1329799, 32561, 8457, 32524, 32523, 1338369, 8287, 117571, 117570, 7776, 7742, 89593, 7711, 33511, 33213, 6072, 33208, 33154, 2759, 131567, 1]
mesembrinibis_cayennensis	[1118748, 1118747, 33574, 9205, 8825, 8782, 436492, 436491, 436489, 436486, 8492, 1329799, 32561, 8457, 32524, 32523, 1338369, 8287, 117571, 117570, 7776, 7742, 89593, 7711, 33511, 33213, 6072, 33208, 33154, 2759, 131567, 1]
mesitornis_unicolor	[54374, 54373, 54372, 9108, 8825, 8782, 436492, 436491, 436489, 436486, 8492, 1329799, 32561, 8457, 32524, 32523, 1338369, 8287, 117571, 117570, 7776, 7742, 89593, 7711, 33511, 33213, 6072, 33208, 33154, 2759, 131567, 1]
mesoclemmys_tuberculata	[904206, 571339, 8461, 8460, 8459, 2841271, 1329799, 32561, 8457, 32524, 32523, 1338369, 8287, 117571, 117570, 7776, 7742, 89593, 7711, 33511, 33213, 6072, 33208, 33154, 2759, 131567, 1]
mesocricetus_auratus	[10036, 10035, 10026, 337677, 337687, 1963758, 9989, 314147, 314146, 1437010, 9347, 32525, 40674, 32524, 32523, 1338369, 8287, 117571, 117570, 7776, 7742, 89593, 7711, 33511, 33213, 6072, 33208, 33154, 2759, 131567, 1]
mesoligia_furuncula	[997551, 997550, 572922, 7100, 37570, 104431, 37567, 41197, 41196, 41191, 7088, 85604, 33392, 33340, 7496, 85512, 50557, 6960, 197562, 197563, 6656, 88770, 1206794, 33317, 33213, 6072, 33208, 33154, 2759, 131567, 1]
mesoplodon_bidens	[48745, 9757, 9756, 9722, 9721, 2653789, 91561, 314145, 1437010, 9347, 32525, 40674, 32524, 32523, 1338369, 8287, 117571, 117570, 7776, 7742, 89593, 7711, 33511, 33213, 6072, 33208, 33154, 2759, 131567, 1]
microcaecilia_unicolor	[1415580, 264009, 1277737, 8445, 8292, 32523, 1338369, 8287, 117571, 117570, 7776, 7742, 89593, 7711, 33511, 33213, 6072, 33208, 33154, 2759, 131567, 1]
microcebus_griseorufus	[143354, 13149, 30615, 376915, 376911, 9443, 314146, 1437010, 9347, 32525, 40674, 32524, 32523, 1338369, 8287, 117571, 117570, 7776, 7742, 89593, 7711, 33511, 33213, 6072, 33208, 33154, 2759, 131567, 1]
microcebus_murinus	[30608, 13149, 30615, 376915, 376911, 9443, 314146, 1437010, 9347, 32525, 40674, 32524, 32523, 1338369, 8287, 117571, 117570, 7776, 7742, 89593, 7711, 33511, 33213, 6072, 33208, 33154, 2759, 131567, 1]
microcebus_ravelobensis	[122231, 13149, 30615, 376915, 376911, 9443, 314146, 1437010, 9347, 32525, 40674, 32524, 32523, 1338369, 8287, 117571, 117570, 7776, 7742, 89593, 7711, 33511, 33213, 6072, 33208, 33154, 2759, 131567, 1]
microcebus_tavaratra	[143351, 13149, 30615, 376915, 376911, 9443, 314146, 1437010, 9347, 32525, 40674, 32524, 32523, 1338369, 8287, 117571, 117570, 7776, 7742, 89593, 7711, 33511, 33213, 6072, 33208, 33154, 2759, 131567, 1]
microgale_talazaci	[176115, 176114, 176110, 9369, 311790, 9347, 32525, 40674, 32524, 32523, 1338369, 8287, 117571, 117570, 7776, 7742, 89593, 7711, 33511, 33213, 6072, 33208, 33154, 2759, 131567, 1]
micronycteris_hirsuta	[148065, 148056, 40238, 9415, 30560, 9397, 314145, 1437010, 9347, 32525, 40674, 32524, 32523, 1338369, 8287, 117571, 117570, 7776, 7742, 89593, 7711, 33511, 33213, 6072, 33208, 33154, 2759, 131567, 1]
micropterus_salmoides	[27706, 27705, 8180, 1545897, 1489940, 1489922, 1489872, 123369, 123368, 123367, 123366, 123365, 1489388, 186625, 1489341, 32443, 41665, 186623, 7898, 117571, 117570, 7776, 7742, 89593, 7711, 33511, 33213, 6072, 33208, 33154, 2759, 131567, 1]
microtus_agrestis	[29092, 10053, 39087, 337677, 337687, 1963758, 9989, 314147, 314146, 1437010, 9347, 32525, 40674, 32524, 32523, 1338369, 8287, 117571, 117570, 7776, 7742, 89593, 7711, 33511, 33213, 6072, 33208, 33154, 2759, 131567, 1]
microtus_arvalis	[47230, 10053, 39087, 337677, 337687, 1963758, 9989, 314147, 314146, 1437010, 9347, 32525, 40674, 32524, 32523, 1338369, 8287, 117571, 117570, 7776, 7742, 89593, 7711, 33511, 33213, 6072, 33208, 33154, 2759, 131567, 1]
microtus_ochrogaster	[79684, 10053, 39087, 337677, 337687, 1963758, 9989, 314147, 314146, 1437010, 9347, 32525, 40674, 32524, 32523, 1338369, 8287, 117571, 117570, 7776, 7742, 89593, 7711, 33511, 33213, 6072, 33208, 33154, 2759, 131567, 1]
microtus_oeconomus	[64717, 10053, 39087, 337677, 337687, 1963758, 9989, 314147, 314146, 1437010, 9347, 32525, 40674, 32524, 32523, 1338369, 8287, 117571, 117570, 7776, 7742, 89593, 7711, 33511, 33213, 6072, 33208, 33154, 2759, 131567, 1]
microtus_oregoni	[111838, 10053, 39087, 337677, 337687, 1963758, 9989, 314147, 314146, 1437010, 9347, 32525, 40674, 32524, 32523, 1338369, 8287, 117571, 117570, 7776, 7742, 89593, 7711, 33511, 33213, 6072, 33208, 33154, 2759, 131567, 1]
miichthys_miiuy	[240162, 240161, 30870, 1489923, 1489922, 1489872, 123369, 123368, 123367, 123366, 123365, 1489388, 186625, 1489341, 32443, 41665, 186623, 7898, 117571, 117570, 7776, 7742, 89593, 7711, 33511, 33213, 6072, 33208, 33154, 2759, 131567, 1]
mimas_tiliae	[522848, 522847, 523180, 469321, 7128, 37569, 104431, 37567, 41197, 41196, 41191, 7088, 85604, 33392, 33340, 7496, 85512, 50557, 6960, 197562, 197563, 6656, 88770, 1206794, 33317, 33213, 6072, 33208, 33154, 2759, 131567, 1]
mimumesa_dahlbomi	[2495085, 421423, 421418, 253723, 253718, 2153468, 34735, 7434, 7400, 7399, 33392, 33340, 7496, 85512, 50557, 6960, 197562, 197563, 6656, 88770, 1206794, 33317, 33213, 6072, 33208, 33154, 2759, 131567, 1]
